player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,model_rate_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_rate_points,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0034970,Irv Smith,CIN,TE,ACT,2023,1,False,week1_roster_veteran,55.04612967831423,3.6184224236683615,13.56312484275565,17.0,1.0,4.0,4.0,True,55.04612967831423,42.7,8.0,90.73750000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,18.0,0.0,0.0,26.0,12.0,True,True,26.5,False,False,2.2083333333333335,60.0,36.0,45.0,23.0
00-0034972,Alexander Mattison,MIN,RB,ACT,2023,1,False,week1_roster_veteran,105.22585808986395,6.3222879757863275,15.26217777205314,17.0,1.0,7.0,7.0,True,105.22585808986395,80.89999999999999,17.0,80.89999999999998,0.0,180.0,0.0,0.0,0.0,0.0,3.0,192.0,30.0,0.0,700.0,44.0,16.0,True,True,122.2,False,False,7.6375,37.0,46.0,46.0,60.0
00-0034975,Justice Hill,BAL,RB,ACT,2023,1,False,week1_roster_veteran,25.626674168237415,1.536717740643771,7.179350517828723,17.0,3.0,7.0,7.0,True,25.626674168237415,38.0,15.0,43.06666666666666,0.0,84.0,0.0,0.0,0.0,0.0,1.0,206.0,28.0,3.0,387.0,39.0,16.0,True,True,97.30000000000001,False,False,6.081250000000001,43.0,104.0,67.0,87.0
00-0034981,Foster Moreau,NO,TE,ACT,2023,1,False,week1_roster_veteran,63.57789164495234,4.011148543790389,7.667538026988978,17.0,5.0,4.0,4.0,True,63.57789164495234,70.5,15.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,21.0,0.0,0.0,25.0,15.0,True,True,35.8,False,False,2.3866666666666663,48.0,29.0,28.0,28.0
00-0034983,Hunter Renfrow,LV,WR,ACT,2023,1,False,week1_roster_veteran,66.02989230513792,4.294421751743779,12.018800847492825,17.0,1.0,4.0,4.0,True,66.02989230513792,63.0,10.0,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,25.0,0.0,0.0,37.0,17.0,True,True,38.0,False,False,2.235294117647059,115.0,81.0,93.0,72.0
00-0034988,Kaden Smith,WAS,TE,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0035021,Ashton Dulin,IND,WR,RES,2023,1,False,week1_roster_veteran,15.656060557817304,0.9846493666828826,3.1109322524283822,17.0,5.0,4.0,4.0,True,15.656060557817304,35.0,12.0,49.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,167.0,115.0,115.0
00-0035022,Penny Hart,ATL,WR,RES,2023,1,False,week1_roster_veteran,0.7780358740961983,0.047695199921656134,0.15708123966252782,17.0,5.0,4.0,4.0,True,0.7780358740961983,3.5,8.0,7.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,264.0,160.0,171.0
00-0035039,Stephen Carlson,CHI,TE,INA,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0035040,David Blough,DET,QB,DEV,2023,1,False,week1_roster_veteran,7.997431350809837,0.4469287643413157,2.5739793293784756,17.0,5.0,8.0,8.0,True,7.997431350809837,20.580000000000002,2.0,174.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,77.0,50.0,40.0
00-0035045,D.J. Montgomery,IND,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,3.0,0.0,0.0,8.0,7.0,True,True,13.100000000000001,False,False,1.8714285714285717,162.0,287.5,245.0,245.0
00-0035099,Khari Blasingame,CHI,RB,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0035100,Jake Browning,CIN,QB,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,243.0,27.0,171.0,7.0,12.0,1936.0,0.0,-7.0,1.0,3.0,127.0,1.0,9.0,True,True,141.94,False,False,15.77111111111111,27.0,94.5,82.0,82.0
00-0035102,Brandon Dillon,WAS,TE,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0035120,Keelan Doss,LAC,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,13.0,5.0,True,True,6.300000000000001,False,False,1.2600000000000002,178.0,287.5,245.0,245.0
00-0035125,Alec Ingold,MIA,RB,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0035126,Antoine Wesley,LV,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0035140,Mecole Hardman,NYJ,WR,ACT,2023,1,False,week1_roster_veteran,40.38481166934896,2.4777383094349914,11.367941670704852,17.0,2.0,4.0,4.0,True,40.38481166934896,81.30000000000001,8.0,172.76250000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,15.0,0.0,3.0,24.0,10.0,True,True,20.200000000000003,False,False,2.0200000000000005,147.0,109.0,76.0,33.0
00-0035164,Cody Thompson,SEA,WR,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,6.0,True,True,1.5,False,False,0.25,195.0,287.5,245.0,245.0
00-0035181,Darrius Shepherd,LAC,WR,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,287.5,245.0,245.0
00-0035187,Austin Walter,LV,RB,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0035208,Olamide Zaccheaus,PHI,WR,ACT,2023,1,False,week1_roster_veteran,54.24828644509347,3.6612111578484203,14.573959797753744,17.0,2.0,4.0,4.0,True,54.24828644509347,92.0,17.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,10.0,0.0,0.0,20.0,17.0,True,True,33.400000000000006,False,False,1.9647058823529415,122.0,94.0,59.0,87.0
00-0035215,Deonte Harty,BUF,WR,ACT,2023,1,False,week1_roster_veteran,67.65862001953963,4.431771579844397,13.315734032976186,17.0,1.0,4.0,4.0,True,67.65862001953963,2.3,4.0,9.774999999999999,0.0,4.0,0.0,0.0,0.0,0.0,1.0,150.0,15.0,0.0,0.0,21.0,16.0,True,True,28.5,False,False,1.78125,130.0,78.0,172.5,166.0
00-0035216,Diontae Johnson,PIT,WR,ACT,2023,1,False,week1_roster_veteran,134.18825765117685,8.146776139590715,14.201114805099227,17.0,1.0,4.0,4.0,True,134.18825765117685,133.7,17.0,133.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,717.0,51.0,0.0,0.0,87.0,13.0,True,True,127.2,False,False,9.784615384615385,43.0,28.0,39.0,53.0
00-0035222,Zach Gentry,CIN,TE,DEV,2023,1,False,week1_roster_veteran,27.03816148346654,1.7766794553122591,2.4251642336677226,17.0,5.0,4.0,4.0,True,27.03816148346654,22.700000000000003,17.0,22.700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,140.5,77.0,64.0,71.0
00-0035228,Kyler Murray,ARI,QB,RES,2023,1,False,week1_roster_veteran,169.09546605131948,9.896768098106225,8.270351881911251,17.0,5.0,8.0,8.0,True,169.09546605131948,196.52,11.0,303.7127272727273,268.0,44.0,176.0,5.0,10.0,1799.0,0.0,0.0,0.0,3.0,244.0,0.0,8.0,True,True,144.36,False,False,18.045,26.0,25.0,19.0,12.0
00-0035229,T.J. Hockenson,MIN,TE,ACT,2023,1,False,week1_roster_veteran,134.82612119354414,8.459917822790093,14.330464869731761,17.0,1.0,4.0,4.0,True,134.82612119354414,170.4,17.0,170.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,960.0,95.0,0.0,0.0,127.0,15.0,True,True,173.5,False,False,11.566666666666666,4.0,5.0,3.0,4.0
00-0035243,Miles Sanders,CAR,RB,ACT,2023,1,False,week1_roster_veteran,180.992246088357,10.747378964264225,14.298119351278574,17.0,1.0,7.0,7.0,True,180.992246088357,210.70000000000002,17.0,210.70000000000002,0.0,129.0,0.0,0.0,0.0,0.0,0.0,154.0,27.0,1.0,432.0,41.0,16.0,True,True,78.10000000000001,False,False,4.8812500000000005,51.0,16.0,12.0,18.0
00-0035249,Josh Oliver,MIN,TE,ACT,2023,1,False,week1_roster_veteran,37.98723756960215,2.384642848869543,11.757052383026071,17.0,2.0,4.0,4.0,True,37.98723756960215,33.9,17.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,213.0,22.0,0.0,0.0,28.0,17.0,True,True,44.3,False,False,2.605882352941176,40.0,57.0,51.0,60.0
00-0035250,Devin Singletary,HOU,RB,ACT,2023,1,False,week1_roster_veteran,133.24350810599617,7.854053844382185,14.377664146403717,17.0,2.0,7.0,7.0,True,133.24350810599617,164.9,16.0,175.20625,1.0,216.0,1.0,0.0,1.0,6.0,0.0,193.0,30.0,4.0,898.0,38.0,17.0,True,True,152.34,False,False,8.961176470588235,31.0,38.0,22.0,26.0
00-0035251,Will Grier,CIN,QB,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,94.5,82.0,82.0
00-0035259,Trevon Wesco,TEN,TE,ACT,2023,1,False,week1_roster_veteran,29.715969818452013,1.8098350105980483,12.470866795072977,17.0,1.0,4.0,4.0,True,29.715969818452013,3.6,14.0,4.371428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,3.0,15.0,True,True,2.6,False,False,0.17333333333333334,102.5,70.0,93.0,97.0
00-0035261,Tony Pollard,DAL,RB,ACT,2023,1,False,week1_roster_veteran,180.26573591770844,10.72126283754935,14.124211632215768,17.0,1.0,7.0,7.0,True,180.26573591770844,229.29999999999998,16.0,243.63125,0.0,252.0,0.0,0.0,0.0,0.0,0.0,311.0,55.0,6.0,1005.0,67.0,17.0,True,True,195.1,False,False,11.476470588235294,14.0,17.0,7.0,9.0
00-0035264,Jarrett Stidham,DEN,QB,ACT,2023,1,False,week1_roster_veteran,27.150850733825944,1.5838018391452102,4.264360372244224,17.0,2.0,8.0,8.0,True,27.150850733825944,44.64,5.0,151.776,66.0,9.0,40.0,1.0,2.0,496.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,True,True,26.64,False,False,8.88,49.0,59.0,40.0,44.0
00-0035273,Qadree Ollison,PIT,RB,DEV,2023,1,False,week1_roster_veteran,21.612899566497934,1.2823680921210001,2.4193075369455945,17.0,5.0,7.0,7.0,True,21.612899566497934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,151.5,110.0,148.5,148.5
00-0035282,Easton Stick,LAC,QB,ACT,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,174.0,27.0,111.0,1.0,3.0,1129.0,0.0,0.0,0.0,1.0,144.0,0.0,5.0,True,True,75.56,False,False,15.112,38.0,94.5,82.0,82.0
00-0035289,Gardner Minshew,IND,QB,ACT,2023,1,False,week1_roster_veteran,50.23957886587654,2.7610064554036535,3.279308790074148,17.0,2.0,8.0,8.0,True,50.23957886587654,38.81999999999999,5.0,131.98799999999997,490.0,34.0,305.0,9.0,15.0,3305.0,0.0,0.0,0.0,3.0,100.0,0.0,16.0,True,True,202.2,False,False,12.6375,21.0,46.0,44.0,47.0
00-0035291,Trayveon Williams,CIN,RB,ACT,2023,1,False,week1_roster_veteran,65.61858207360817,4.017582785045004,7.68017696134918,17.0,2.0,7.0,7.0,True,65.61858207360817,7.0,5.0,23.799999999999997,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,69.0,9.0,17.0,True,True,11.4,False,False,0.6705882352941177,99.0,70.0,101.5,104.0
00-0035298,Scott Miller,ATL,WR,ACT,2023,1,False,week1_roster_veteran,19.30571692703911,1.2635587503238903,12.193609110902988,17.0,2.0,4.0,4.0,True,19.30571692703911,30.8,14.0,37.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.0,161.0,11.0,0.0,0.0,16.0,17.0,True,True,33.6,False,False,1.9764705882352942,121.0,155.0,118.0,127.0
00-0035308,Tommy Sweeney,NYG,TE,RES,2023,1,False,week1_roster_veteran,7.4141324017055465,0.49623359780944165,1.3616676687008602,17.0,5.0,4.0,4.0,True,7.4141324017055465,1.2000000000000002,5.0,4.080000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,119.0,98.0,98.0
00-0035309,Alize Mack,TEN,TE,RES,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0035311,Myles Gaskin,MIN,RB,ACT,2023,1,False,week1_roster_veteran,76.66597354928534,4.5894883101553186,12.987761417939602,17.0,3.0,7.0,7.0,True,76.66597354928534,7.4,2.0,62.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,61.0,99.0,69.0
00-0035329,Donald Parham,LAC,TE,ACT,2023,1,False,week1_roster_veteran,21.02097280946483,1.3753981539698075,12.718632067658426,17.0,2.0,4.0,4.0,True,21.02097280946483,24.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,285.0,27.0,0.0,0.0,41.0,14.0,True,True,66.0,False,False,4.714285714285714,26.0,93.0,61.0,36.0
00-0035341,Trenton Irwin,CIN,WR,ACT,2023,1,False,week1_roster_veteran,47.12805407392632,3.109419642011101,14.724153464051227,17.0,2.0,4.0,4.0,True,47.12805407392632,55.7,9.0,105.21111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316.0,25.0,0.0,0.0,32.0,16.0,True,True,50.1,False,False,3.13125,97.0,101.0,96.5,73.0
00-0035342,Patrick Laird,TB,RB,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,167.5,148.5,148.5
00-0035345,Chris Myarick,NYG,TE,RES,2023,1,False,week1_roster_veteran,22.864574818469414,1.5249648979583266,3.1472718226118417,17.0,5.0,4.0,4.0,True,22.864574818469414,16.0,15.0,18.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,90.0,76.0,75.0
00-0035356,Tyree Jackson,NYG,TE,DEV,2023,1,False,week1_roster_veteran,6.117784538837107,0.40938893491250794,0.13806645754477131,17.0,5.0,4.0,4.0,True,6.117784538837107,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,0.0,140.5,120.0,134.5,134.5
00-0035359,David Sills,DEN,WR,DEV,2023,1,False,week1_roster_veteran,5.63660894678377,0.335359354937607,1.926401629688199,17.0,5.0,4.0,4.0,True,5.63660894678377,16.1,9.0,30.41111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,0.0,254.0,236.0,134.0,139.0
00-0035399,Stanley Morgan,CIN,WR,DEV,2023,1,False,week1_roster_veteran,15.115237146607358,0.9958439826657735,2.354909871718858,17.0,5.0,4.0,4.0,True,15.115237146607358,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,168.0,245.0,245.0
00-0035406,Lil'Jordan Humphrey,DEN,WR,ACT,2023,1,False,week1_roster_veteran,3.141824238012936,0.1863131563210724,1.3326235885753224,17.0,5.0,4.0,4.0,True,3.141824238012936,3.0,5.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,162.0,13.0,0.0,0.0,19.0,17.0,True,True,40.7,False,False,2.394117647058824,112.5,252.0,166.0,165.0
00-0035414,Jalen Guyton,LAC,WR,RES,2023,1,False,week1_roster_veteran,23.22133592014156,1.5156900120655499,3.6992504649088276,17.0,5.0,4.0,4.0,True,23.22133592014156,7.4,3.0,41.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,10.0,0.0,0.0,21.0,8.0,True,True,19.9,False,False,2.4875,149.0,141.0,148.5,121.0
00-0035436,Matt Sokol,NE,TE,DEV,2023,1,False,week1_roster_veteran,7.820218441545068,0.4601872001621927,0.3806226898916932,17.0,5.0,4.0,4.0,True,7.820218441545068,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,0.0,140.5,116.0,134.5,134.5
00-0035457,Tyron Johnson,DAL,WR,DEV,2023,1,False,week1_roster_veteran,0.235162682856068,0.014153675234181342,0.0,17.0,5.0,4.0,4.0,True,0.235162682856068,1.3,4.0,5.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,266.0,178.0,174.0
00-0035500,Greg Dortch,ARI,WR,ACT,2023,1,False,week1_roster_veteran,35.21402049408756,2.1183706491225047,11.17970909781513,17.0,2.0,4.0,4.0,True,35.21402049408756,89.1,16.0,94.66874999999999,0.0,1.0,0.0,0.0,0.0,0.0,2.0,280.0,24.0,0.0,5.0,41.0,13.0,True,True,52.5,False,False,4.038461538461538,95.0,116.0,64.0,85.0
00-0035527,Andy Isabella,BUF,WR,DEV,2023,1,False,week1_roster_veteran,13.059772034334623,0.8530850596276163,2.579582630964599,17.0,5.0,4.0,4.0,True,13.059772034334623,3.2,5.0,10.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,254.0,174.0,163.0,164.0
00-0035535,Darius Slayton,NYG,WR,ACT,2023,1,False,week1_roster_veteran,76.46007508457329,5.080806143270881,15.554280717859427,17.0,1.0,4.0,4.0,True,76.46007508457329,107.4,16.0,114.11250000000001,0.0,0.0,0.0,0.0,0.0,0.0,4.0,770.0,50.0,0.0,0.0,79.0,17.0,True,True,126.0,False,False,7.411764705882353,45.0,70.0,52.0,66.0
00-0035537,Ty Johnson,BUF,RB,DEV,2023,1,False,week1_roster_veteran,27.276967545334653,1.7001125266406507,2.6433777937306124,17.0,5.0,7.0,7.0,True,27.276967545334653,36.8,11.0,56.87272727272727,0.0,30.0,0.0,0.0,0.0,0.0,1.0,62.0,7.0,0.0,132.0,7.0,8.0,True,True,28.900000000000002,False,False,3.6125000000000003,79.0,100.0,70.0,73.0
00-0035547,Joe Fortson,KC,TE,RES,2023,1,False,week1_roster_veteran,37.91634472564877,2.411976364105903,7.15256746637768,17.0,5.0,4.0,4.0,True,37.91634472564877,27.3,13.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,58.0,58.0,57.0
00-0035562,Jesper Horsted,LV,TE,ACT,2023,1,False,week1_roster_veteran,13.662295019064759,0.8759683551014923,10.534596835958364,17.0,3.0,4.0,4.0,True,13.662295019064759,3.4000000000000004,8.0,7.2250000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,True,True,0.9,False,False,0.3,109.0,107.0,94.0,89.0
00-0035567,Craig Reynolds,DET,RB,ACT,2023,1,False,week1_roster_veteran,23.64120535685379,1.434277077652314,8.401271072374445,17.0,3.0,7.0,7.0,True,23.64120535685379,26.300000000000004,8.0,55.88750000000001,0.0,41.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,1.0,179.0,5.0,14.0,True,True,31.1,False,False,2.2214285714285715,77.0,106.0,77.0,74.0
00-0035572,Parker Hesse,ATL,TE,ACT,2023,1,False,week1_roster_veteran,24.38552455280329,1.6417584789427826,5.634662752277603,17.0,5.0,4.0,4.0,True,24.38552455280329,13.4,17.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,0.0,140.5,86.0,79.0,84.0
00-0035593,Juwann Winfree,IND,WR,ACT,2023,1,False,week1_roster_veteran,4.954939768284497,0.3175459507337328,2.5362353343479,17.0,5.0,4.0,4.0,True,4.954939768284497,2.2,3.0,12.466666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,True,True,0.0,False,True,0.0,254.0,243.0,174.5,160.5
00-0035594,Travis Homer,CHI,RB,ACT,2023,1,False,week1_roster_veteran,35.51177961321767,2.277923195559175,10.216009580178543,17.0,3.0,7.0,7.0,True,35.51177961321767,37.1,10.0,63.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,True,True,0.0,False,True,0.0,151.5,89.0,69.0,68.0
00-0035621,Nsimba Webster,CHI,WR,DEV,2023,1,False,week1_roster_veteran,1.391127052608764,0.09356722123707367,0.68677783339057,17.0,5.0,4.0,4.0,True,1.391127052608764,2.4000000000000004,1.0,40.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,263.0,170.0,124.0
00-0035624,N'Keal Harry,MIN,WR,DEV,2023,1,False,week1_roster_veteran,22.138603540541183,1.3878495147087597,3.426602459893755,17.0,5.0,4.0,4.0,True,22.138603540541183,21.1,7.0,51.24285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,True,0.0,False,True,0.0,254.0,142.0,130.0,111.0
00-0035628,D'Ernest Johnson,JAX,RB,ACT,2023,1,False,week1_roster_veteran,17.959184827928237,1.0641830492315134,7.522558968665195,17.0,3.0,7.0,7.0,True,17.959184827928237,3.9000000000000004,6.0,11.05,0.0,41.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,0.0,108.0,12.0,17.0,True,True,29.8,False,False,1.7529411764705882,78.0,127.0,111.0,110.0
00-0035631,Drew Sample,CIN,TE,ACT,2023,1,False,week1_roster_veteran,15.263139291318353,1.0016370885190562,12.123307314464208,17.0,2.0,4.0,4.0,True,15.263139291318353,0.8,2.0,6.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,163.0,22.0,0.0,0.0,27.0,17.0,True,True,39.3,False,False,2.3117647058823527,44.0,103.0,99.0,91.5
00-0035639,Parris Campbell,NYG,WR,ACT,2023,1,False,week1_roster_veteran,76.56408660422449,5.105376006030003,14.967439008406416,17.0,1.0,4.0,4.0,True,76.56408660422449,117.60000000000001,17.0,117.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,20.0,0.0,0.0,27.0,11.0,True,True,20.4,False,False,1.8545454545454545,146.0,69.0,48.0,62.0
00-0035640,DK Metcalf,SEA,WR,ACT,2023,1,False,week1_roster_veteran,177.6029172816497,11.659670640187214,15.532546818448237,17.0,1.0,4.0,4.0,True,177.6029172816497,185.8,17.0,185.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1114.0,66.0,0.0,0.0,119.0,16.0,True,True,192.4,False,False,12.025,16.0,11.0,17.0,27.0
00-0035644,Noah Fant,SEA,TE,ACT,2023,1,False,week1_roster_veteran,60.37251888022297,3.958624878443292,14.638557380852767,17.0,2.0,4.0,4.0,True,60.37251888022297,97.6,17.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,32.0,0.0,0.0,43.0,17.0,True,True,57.400000000000006,False,False,3.3764705882352946,32.0,34.0,17.0,22.0
00-0035645,Gunner Olszewski,PIT,WR,INA,2023,1,False,week1_roster_veteran,16.777336818248017,1.0198809237315392,10.17218942402658,17.0,2.0,4.0,4.0,True,16.777336818248017,11.700000000000001,14.0,14.207142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,True,True,0.5,False,False,0.08333333333333333,200.5,162.0,141.0,154.0
00-0035657,Damien Harris,BUF,RB,ACT,2023,1,False,week1_roster_veteran,111.08051379864612,6.761336143772519,13.698659017957963,17.0,2.0,7.0,7.0,True,111.08051379864612,82.4,11.0,127.34545454545454,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,94.0,2.0,6.0,True,True,18.0,False,False,3.0,88.0,45.0,45.0,47.0
00-0035659,Terry McLaurin,WAS,WR,ACT,2023,1,False,week1_roster_veteran,159.82646973083152,9.554088837374673,14.418931959514072,17.0,1.0,4.0,4.0,True,159.82646973083152,190.5,17.0,190.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1002.0,79.0,0.0,0.0,132.0,17.0,True,True,163.7,False,False,9.629411764705882,33.0,19.0,15.0,23.0
